BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TEM_DADOS;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
2 - RIO TOCANTINS;;MT;ALTO ARAGUAIA;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1753005;PCH ALTO ARAGUAIA MONTANTE 2;-173.322;-53.205;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1753005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1753005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1753005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1753005;-53.204.999.999.999.900;-17.332.199.999.999.900
2 - RIO TOCANTINS;;MT;ALTO ARAGUAIA;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1753006;PCH ALTO ARAGUAIA MONTANTE1;-173.011;-532.175;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1753006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1753006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1753006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1753006;-5.321.749.999.999.990;-17.301.099.999.999.900
2 - RIO TOCANTINS;;MT;ALTO ARAGUAIA;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1753007;PCH ALTO ARAGUAIA JUSANTE;-172.967;-532.172;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1753007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1753007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1753007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1753007;-53.217.199.999.999.900;-1.729.669.999.999.990
6 - RIO PARANÁ;;MT;ALTO TAQUARI;LAJARI;LAJARI;;1;Pluviométrica;1753008;PCH LAJARI MONTANTE;-179.319;-533.753;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/08/2017;;;;31/08/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1753008;-5.337.529.999.999.990;-17.931.899.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ANA;CPRM;CPRM-GO;18;Pluviométrica;1754000;ITIQUIRA;-172.078;-54.14;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1965;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754000;-54.139.999.999.999.900;-17.207.799.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ENGIE;ENGIE;;;Pluviométrica;1754009;UHE PONTE DE PEDRA BARRAMENTO;-176.075;-548.272;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/06/2005;;;;31/07/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754009;-5.482.719.999.999.990;-1.760.749.999.999.990
6 - RIO PARANÁ;;MT;ITIQUIRA;ENGIE;ENGIE;;;Pluviométrica;1754015;UHE PONTE DE PEDRA JUSANTE;-17.61;-549.389;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/07/2015;;;;31/07/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754015;-5.493.889.999.999.990;-17.609.999.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ITISA;ITISA;;1;Pluviométrica;1754016;UHE ITIQUIRA BARRAMENTO;-170.908;-548.311;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2015;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754016;-54.831.099.999.999.900;-17.090.799.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ITISA;ITISA;;1;Pluviométrica;1754017;UHE ITIQUIRA MONTANTE;-171.386;-548.192;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2015;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754017;-5.481.919.999.999.990;-1.713.859.999.999.990
6 - RIO PARANÁ;;MT;ITIQUIRA;ITISA;ITISA;;1;Pluviométrica;1754018;UHE ITIQUIRA JUSANTE;-170.953;-549.361;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2015;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754018;-5.493.609.999.999.990;-17.095.299.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ITISA;ITISA;;1;Pluviométrica;1754019;UHE ITIQUIRA RIO SOZINHO;-172.981;-54.76;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754019;-54.759.999.999.999.900;-17.298.099.999.999.900
6 - RIO PARANÁ;;MT;ITIQUIRA;ITISA;ITISA;;1;Pluviométrica;1754020;UHE ITIQUIRA RIO CACHOEIRA;-171.244;-547.239;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1754020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1754020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1754020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1754020;-5.472.389.999.999.990;-1.712.439.999.999.990
6 - RIO PARANÁ;;MT;ITIQUIRA;ANA;CPRM;CPRM-GO;16;Pluviométrica;1755000;SANTO ANTÔNIO DO PARAÍSO;-174.917;-552.322;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1755000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1755000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1755000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1755000;-5.523.219.999.999.990;-1.749.169.999.999.990
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1755003;SÃO JERÔNIMO;-172.017;-560.086;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/07/1971;;;;31/08/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1755003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1755003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1755003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1755003;-56.008.599.999.999.900;-1.720.169.999.999.990
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756000;ILHA CAMARGO;-170.572;-565.856;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/01/1968;;;;31/12/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756000;-5.658.559.999.999.990;-17.057.199.999.999.900
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756001;SÃO JOSÉ DO PIQUIRI;-172.914;-563.847;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1969;;;;30/04/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756001;-5.638.469.999.999.990;-17.291.399.999.999.900
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756004;POUSADA TAIAMÃ  (Ex-Porto Jofre);-173.683;-567.725;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;;;;;31/05/1997;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756004;-5.677.249.999.999.990;-17.368.299.999.999.900
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;20;Pluviométrica;1757001;PORTO CONCEIÇÃO;-171.433;-573.594;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/06/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1757001;-5.735.939.999.999.990;-17.143.299.999.999.900
2 - RIO TOCANTINS;;MT;ALTO TAQUARI;ANA;CPRM;CPRM-GO;5;Pluviométrica;1853000;FAZENDA TAQUARI;-178.111;-532.889;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/1968;31/12/1978;;;31/03/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1853000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1853000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1853000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1853000;-53.288.899.999.999.900;-17.811.099.999.999.900
1 - RIO AMAZONAS;;MT;APIACÁS;SÃO MANOEL;SÃO MANOEL;;1;Pluviométrica;8570000;UHE SÃO MANOEL JUSANTE 2;-88.594;-574.192;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2016;;;;30/04/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=8570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=8570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=8570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=8570000;-5.741.919.999.999.990;-8.859.399.999.999.930
1 - RIO AMAZONAS;;MT;NOVO MUNDO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;9540000;PCH BRAÇO NORTE MONTANTE;-97.992;-549.867;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/01/2014;;;;31/01/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=9540000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=9540000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=9540000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=9540000;-54.986.699.999.999.900;-9.799.199.999.999.920
1 - RIO AMAZONAS;;MT;GUARANTÃ DO NORTE;PRIMAVERA;PRIMAVERA;;;Pluviométrica;9540001;PCH BRAÇO NORTE RIO BRAÇO SUL;-98.219;-549.839;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/01/2014;;;;31/01/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=9540001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=9540001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=9540001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=9540001;-5.498.389.999.999.990;-9.821.899.999.999.970
1 - RIO AMAZONAS;;MT;APIACÁS;SÃO MANOEL;SÃO MANOEL;;1;Pluviométrica;9570000;UHE SÃO MANOEL JUSANTE 1;-91.653;-570.608;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2015;;;;30/04/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=9570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=9570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=9570000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=9570000;-5.706.079.999.999.990;-9.165.299.999.999.940
1 - RIO AMAZONAS;;MT;APIACÁS;SÃO MANOEL;SÃO MANOEL;;1;Pluviométrica;9570001;UHE SÃO MANOEL RIO APUICÁS;-91.922;-570.686;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2015;;;;30/04/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=9570001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=9570001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=9570001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=9570001;-5.706.859.999.999.990;-9.192.199.999.999.950
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;CONS.GUAPORÉ;CONS.GUAPORÉ;;1;Fluviométrica;15042900;UHE GUAPORÉ MONTANTE 2;-148.297;-58.91;698;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/05/2013;;31/05/2013;;;;;;;31/10/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15042900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15042900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15042900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15042900;-5.890.999.999.999.990;-14.829.699.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;JAURU;CONS.GUAPORÉ;CONS.GUAPORÉ;;1;Fluviométrica;15043000;UHE GUAPORÉ MONTANTE 1;-150.594;-589.106;1050;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/01/2003;;31/01/2003;31/05/2013;;;;;;31/01/2003;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15043000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15043000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15043000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15043000;-5.891.059.999.999.990;-15.059.399.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;CONS.GUAPORÉ;CONS.GUAPORÉ;;;Fluviométrica;15044000;UHE GUAPORÉ BARRAMENTO;-151.236;-589.622;1260;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/01/2003;;;;31/01/2003;;;;;31/01/2003;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15044000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15044000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15044000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15044000;-5.896.219.999.999.990;-15.123.599.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;CONS.GUAPORÉ;CONS.GUAPORÉ;;1;Fluviométrica;15044100;UHE GUAPORÉ JUSANTE;-151.381;-589.825;1290;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/12/2002;;31/12/2002;31/12/2002;;;;;;31/12/2002;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15044100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15044100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15044100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15044100;-5.898.249.999.999.990;-15.138.099.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;GUAPORÉ;GUAPORÉ;;1;Fluviométrica;15046000;PCH NOVA GUAPORÉ JUSANTE;-152.108;-590.119;1353;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/03/2021;;31/03/2021;31/03/2021;;;;;;31/03/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15046000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15046000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15046000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15046000;-5.901.189.999.999.990;-1.521.079.999.999.990
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;ANA;CPRM;CPRM-GO;20;Fluviométrica;15050000;PONTES E LACERDA;-152.153;-593.539;2990;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;31/05/1971;;31/05/1971;30/04/1979;31/01/1979;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15050000;-5.935.389.999.999.990;-15.215.299.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;PONTES E LACERDA;SEMA-MT;SEMA-MT;;1;Fluviométrica;15050001;PONTES E LACERDA;-152.153;-593.539;2990;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;30/09/2011;;30/09/2011;;30/09/2011;;;;;30/09/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15050001;-5.935.389.999.999.990;-15.215.299.999.999.900
1 - RIO AMAZONAS;RIO GUAPORÉ;MT;VILA BELA DA SANTÍSSIMA TRINDADE;ANA;CPRM;CPRM-GO;20;Fluviométrica;15120001;MATO GROSSO;-150.092;-599.581;22500;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Não;;Sim;31/05/1976;;31/05/1976;29/02/1996;30/09/2002;;;;;31/07/2000;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15120001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15120001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15120001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15120001;-59.958.099.999.999.900;-15.009.199.999.999.900
1 - RIO AMAZONAS;RIO CORGÃO;MT;NOVA LACERDA;GACEL;GACEL;;1;Fluviométrica;15120500;PCH SALTO CORGÃO BARRAMENTO;-144.478;-594.847;;Sim;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/05/2005;;;;;;;;;31/05/2005;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15120500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15120500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15120500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15120500;-59.484.699.999.999.900;-14.447.799.999.999.900
1 - RIO AMAZONAS;RIO CORGÃO;MT;NOVA LACERDA;GACEL;GACEL;;1;Fluviométrica;15121000;PCH SALTO CORGÃO JUSANTE;-144.575;-595.086;232;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/10/2007;;31/10/2007;31/05/2011;;;;;;31/03/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=15121000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=15121000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=15121000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=15121000;-59.508.599.999.999.900;-14.457.499.999.999.900
